game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,2.548371754598178,1.0,2.548371754598178
0,"(1,)",pure,c,individual,0.3330853565384435,1.0,0.3330853565384435
0,"(2,)",pure,c,individual,1.1002873050335922,1.0,1.1002873050335922
0,"(3,)",pure,c,individual,0.062421136878557104,1.0,0.062421136878557104
0,"(1, 2)",pure,c,individual,1.2384092798336657,1.0,1.2384092798336657
0,"(1, 2, 3)",pure,c,individual,1.3746149696699816,1.0,1.3746149696699816
0,"(0,)",pure,c,joint,2.548371754598178,1.0,2.548371754598178
0,"(1,)",pure,c,joint,0.3330853565384435,1.0,0.3330853565384435
0,"(2,)",pure,c,joint,1.1002873050335922,1.0,1.1002873050335922
0,"(3,)",pure,c,joint,0.062421136878557104,1.0,0.062421136878557104
0,"(1, 2)",pure,c,joint,1.2384092798336657,1.0,1.2384092798336657
0,"(1, 2, 3)",pure,c,joint,1.3746149696699816,1.0,1.3746149696699816
0,"(0,)",pure,c,interaction,2.548371754598178,1.0,2.548371754598178
0,"(1,)",pure,c,interaction,0.3330853565384435,1.0,0.3330853565384435
0,"(2,)",pure,c,interaction,1.1002873050335922,1.0,1.1002873050335922
0,"(3,)",pure,c,interaction,0.062421136878557104,1.0,0.062421136878557104
0,"(1, 2)",pure,c,interaction,-0.19496338173837024,1.0,-0.19496338173837024
0,"(1, 2, 3)",pure,c,interaction,0.2178000786991776,1.0,0.2178000786991776
0,"(0,)",pure,b,individual,1.9736378227559368,1.0,1.9736378227559368
0,"(1,)",pure,b,individual,0.999870383692144,1.0,0.999870383692144
0,"(2,)",pure,b,individual,0.9998936517721552,1.0,0.9998936517721552
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,1.9997640354642994,1.0,1.9997640354642994
0,"(1, 2, 3)",pure,b,individual,1.9997640354642994,1.0,1.9997640354642994
0,"(0,)",pure,b,joint,1.9736378227559368,1.0,1.9736378227559368
0,"(1,)",pure,b,joint,0.999870383692144,1.0,0.999870383692144
0,"(2,)",pure,b,joint,0.9998936517721552,1.0,0.9998936517721552
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,1.9997640354642994,1.0,1.9997640354642994
0,"(1, 2, 3)",pure,b,joint,1.9997640354642994,1.0,1.9997640354642994
0,"(0,)",pure,b,interaction,1.9736378227559368,1.0,1.9736378227559368
0,"(1,)",pure,b,interaction,0.999870383692144,1.0,0.999870383692144
0,"(2,)",pure,b,interaction,0.9998936517721552,1.0,0.9998936517721552
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,4.440892098500626e-16,1.0,4.440892098500626e-16
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0
0,"(0,)",pure,m,individual,1.9736378227559377,1.0,1.9736378227559377
0,"(1,)",pure,m,individual,0.007330199087365541,1.0,0.007330199087365541
0,"(2,)",pure,m,individual,1.0033395328598518,1.0,1.0033395328598518
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,1.0106697319472064,1.0,1.0106697319472064
0,"(1, 2, 3)",pure,m,individual,1.0106697319472064,1.0,1.0106697319472064
0,"(0,)",pure,m,joint,1.9736378227559377,1.0,1.9736378227559377
0,"(1,)",pure,m,joint,0.007330199087365541,1.0,0.007330199087365541
0,"(2,)",pure,m,joint,1.0033395328598518,1.0,1.0033395328598518
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,1.0106697319472064,1.0,1.0106697319472064
0,"(1, 2, 3)",pure,m,joint,1.0106697319472064,1.0,1.0106697319472064
0,"(0,)",pure,m,interaction,1.9736378227559377,1.0,1.9736378227559377
0,"(1,)",pure,m,interaction,0.007330199087365541,1.0,0.007330199087365541
0,"(2,)",pure,m,interaction,1.0033395328598518,1.0,1.0033395328598518
0,"(3,)",pure,m,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,m,interaction,-1.1102230246251565e-14,1.0,-1.1102230246251565e-14
0,"(1, 2, 3)",pure,m,interaction,4.440892098500626e-16,1.0,4.440892098500626e-16
0,"(0,)",partial,c,individual,2.2074140500079897,1.0,2.2074140500079897
0,"(1,)",partial,c,individual,0.06070229933302074,1.0,0.06070229933302074
0,"(2,)",partial,c,individual,1.1218909252914966,1.0,1.1218909252914966
0,"(3,)",partial,c,individual,0.032577529978698894,1.0,0.032577529978698894
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0
0,"(0,)",partial,c,joint,2.2074140500079897,1.0,2.2074140500079897
0,"(1,)",partial,c,joint,0.06070229933302085,1.0,0.06070229933302085
0,"(2,)",partial,c,joint,1.1218909252914966,1.0,1.1218909252914966
0,"(3,)",partial,c,joint,0.03257752997869898,1.0,0.03257752997869898
0,"(1, 2)",partial,c,joint,1.1142461327501452,1.0,1.1142461327501452
0,"(1, 2, 3)",partial,c,joint,1.1244140098415047,1.0,1.1244140098415047
0,"(0,)",partial,c,interaction,2.2074140500079897,1.0,2.2074140500079897
0,"(1,)",partial,c,interaction,0.06070229933302074,1.0,0.06070229933302074
0,"(2,)",partial,c,interaction,1.1218909252914966,1.0,1.1218909252914966
0,"(3,)",partial,c,interaction,0.032577529978698894,1.0,0.032577529978698894
0,"(1, 2)",partial,c,interaction,0.10645453454456488,1.0,0.10645453454456488
0,"(1, 2, 3)",partial,c,interaction,-0.0713298432802798,1.0,-0.0713298432802798
0,"(0,)",partial,b,individual,1.9736378227559364,1.0,1.9736378227559364
0,"(1,)",partial,b,individual,0.9998703836921441,1.0,0.9998703836921441
0,"(2,)",partial,b,individual,0.9998936517721551,1.0,0.9998936517721551
0,"(3,)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0
0,"(0,)",partial,b,joint,1.9736378227559366,1.0,1.9736378227559366
0,"(1,)",partial,b,joint,0.9998703836921442,1.0,0.9998703836921442
0,"(2,)",partial,b,joint,0.999893651772155,1.0,0.999893651772155
0,"(3,)",partial,b,joint,0.0,1.0,0.0
0,"(1, 2)",partial,b,joint,1.9997640354642992,1.0,1.9997640354642992
0,"(1, 2, 3)",partial,b,joint,1.9997640354642992,1.0,1.9997640354642992
0,"(0,)",partial,b,interaction,1.9736378227559364,1.0,1.9736378227559364
0,"(1,)",partial,b,interaction,0.9998703836921441,1.0,0.9998703836921441
0,"(2,)",partial,b,interaction,0.9998936517721551,1.0,0.9998936517721551
0,"(3,)",partial,b,interaction,0.0,1.0,0.0
0,"(1, 2)",partial,b,interaction,4.440892098500626e-16,1.0,4.440892098500626e-16
0,"(1, 2, 3)",partial,b,interaction,4.440892098500626e-16,1.0,4.440892098500626e-16
0,"(0,)",partial,m,individual,1.9736378227556686,1.0,1.9736378227556686
0,"(1,)",partial,m,individual,0.007330199087092648,1.0,0.007330199087092648
0,"(2,)",partial,m,individual,1.0033395328595847,1.0,1.0033395328595847
0,"(3,)",partial,m,individual,-2.220446049250313e-16,1.0,-2.220446049250313e-16
0,"(1, 2)",partial,m,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,m,individual,0.0,1.0,0.0
0,"(0,)",partial,m,joint,1.9736378227556686,1.0,1.9736378227556686
0,"(1,)",partial,m,joint,0.0073301990870925,1.0,0.0073301990870925
0,"(2,)",partial,m,joint,1.0033395328595847,1.0,1.0033395328595847
0,"(3,)",partial,m,joint,0.0,1.0,0.0
0,"(1, 2)",partial,m,joint,1.0106697319468072,1.0,1.0106697319468072
0,"(1, 2, 3)",partial,m,joint,1.0106697319468072,1.0,1.0106697319468072
0,"(0,)",partial,m,interaction,1.9736378227556686,1.0,1.9736378227556686
0,"(1,)",partial,m,interaction,0.007330199087092648,1.0,0.007330199087092648
0,"(2,)",partial,m,interaction,1.0033395328595847,1.0,1.0033395328595847
0,"(3,)",partial,m,interaction,-2.220446049250313e-16,1.0,-2.220446049250313e-16
0,"(1, 2)",partial,m,interaction,-4.014566457044566e-13,1.0,-4.014566457044566e-13
0,"(1, 2, 3)",partial,m,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16
0,"(0,)",full,c,individual,2.0479698349412243,1.0,2.0479698349412243
0,"(1,)",full,c,individual,-0.02001063667703029,1.0,-0.02001063667703029
0,"(2,)",full,c,individual,1.2462554831994366,1.0,1.2462554831994366
0,"(3,)",full,c,individual,0.0,1.0,0.0
0,"(1, 2)",full,c,individual,1.0111256770145443,1.0,1.0111256770145443
0,"(1, 2, 3)",full,c,individual,0.8742130500130281,1.0,0.8742130500130281
0,"(0,)",full,c,joint,2.0479698349412243,1.0,2.0479698349412243
0,"(1,)",full,c,joint,-0.02001063667703029,1.0,-0.02001063667703029
0,"(2,)",full,c,joint,1.2462554831994366,1.0,1.2462554831994366
0,"(3,)",full,c,joint,0.0,1.0,0.0
0,"(1, 2)",full,c,joint,1.0111256770145443,1.0,1.0111256770145443
0,"(1, 2, 3)",full,c,joint,0.8742130500130281,1.0,0.8742130500130281
0,"(0,)",full,c,interaction,2.0479698349412243,1.0,2.0479698349412243
0,"(1,)",full,c,interaction,-0.02001063667703029,1.0,-0.02001063667703029
0,"(2,)",full,c,interaction,1.2462554831994366,1.0,1.2462554831994366
0,"(3,)",full,c,interaction,0.0,1.0,0.0
0,"(1, 2)",full,c,interaction,0.21511916950786203,1.0,0.21511916950786203
0,"(1, 2, 3)",full,c,interaction,-0.360459765259737,1.0,-0.360459765259737
0,"(0,)",full,b,individual,1.9736378227559364,1.0,1.9736378227559364
0,"(1,)",full,b,individual,0.9998703836921443,1.0,0.9998703836921443
0,"(2,)",full,b,individual,0.9998936517721546,1.0,0.9998936517721546
0,"(3,)",full,b,individual,0.0,1.0,0.0
0,"(1, 2)",full,b,individual,1.999764035464299,1.0,1.999764035464299
0,"(1, 2, 3)",full,b,individual,1.999764035464299,1.0,1.999764035464299
0,"(0,)",full,b,joint,1.9736378227559364,1.0,1.9736378227559364
0,"(1,)",full,b,joint,0.9998703836921443,1.0,0.9998703836921443
0,"(2,)",full,b,joint,0.9998936517721546,1.0,0.9998936517721546
0,"(3,)",full,b,joint,0.0,1.0,0.0
0,"(1, 2)",full,b,joint,1.999764035464299,1.0,1.999764035464299
0,"(1, 2, 3)",full,b,joint,1.999764035464299,1.0,1.999764035464299
0,"(0,)",full,b,interaction,1.9736378227559364,1.0,1.9736378227559364
0,"(1,)",full,b,interaction,0.9998703836921443,1.0,0.9998703836921443
0,"(2,)",full,b,interaction,0.9998936517721546,1.0,0.9998936517721546
0,"(3,)",full,b,interaction,0.0,1.0,0.0
0,"(1, 2)",full,b,interaction,0.0,1.0,0.0
0,"(1, 2, 3)",full,b,interaction,0.0,1.0,0.0
0,"(0,)",full,m,individual,1.9736378227551392,1.0,1.9736378227551392
0,"(1,)",full,m,individual,0.007330199086559297,1.0,0.007330199086559297
0,"(2,)",full,m,individual,1.0033395328590573,1.0,1.0033395328590573
0,"(3,)",full,m,individual,0.0,1.0,0.0
0,"(1, 2)",full,m,individual,1.010669731946408,1.0,1.010669731946408
0,"(1, 2, 3)",full,m,individual,1.010669731946408,1.0,1.010669731946408
0,"(0,)",full,m,joint,1.9736378227551392,1.0,1.9736378227551392
0,"(1,)",full,m,joint,0.007330199086559297,1.0,0.007330199086559297
0,"(2,)",full,m,joint,1.0033395328590573,1.0,1.0033395328590573
0,"(3,)",full,m,joint,0.0,1.0,0.0
0,"(1, 2)",full,m,joint,1.010669731946408,1.0,1.010669731946408
0,"(1, 2, 3)",full,m,joint,1.010669731946408,1.0,1.010669731946408
0,"(0,)",full,m,interaction,1.9736378227551392,1.0,1.9736378227551392
0,"(1,)",full,m,interaction,0.007330199086559297,1.0,0.007330199086559297
0,"(2,)",full,m,interaction,1.0033395328590573,1.0,1.0033395328590573
0,"(3,)",full,m,interaction,0.0,1.0,0.0
0,"(1, 2)",full,m,interaction,-7.913669719528116e-13,1.0,-7.913669719528116e-13
0,"(1, 2, 3)",full,m,interaction,-8.881784197001252e-16,1.0,-8.881784197001252e-16
