game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,4.815543485498814,1.0,4.815543485498814
0,"(1,)",pure,c,individual,4.815065535175407,1.0,4.815065535175407
0,"(2,)",pure,c,individual,4.787982516222551,1.0,4.787982516222551
0,"(3,)",pure,c,individual,4.131773190863796,1.0,4.131773190863796
0,"(1, 2)",pure,c,individual,6.391625313644267,1.0,6.391625313644267
0,"(1, 2, 3)",pure,c,individual,6.398688968496308,1.0,6.398688968496308
0,"(0,)",pure,c,joint,4.815543485498814,1.0,4.815543485498814
0,"(1,)",pure,c,joint,4.815065535175407,1.0,4.815065535175407
0,"(2,)",pure,c,joint,4.787982516222551,1.0,4.787982516222551
0,"(3,)",pure,c,joint,4.131773190863796,1.0,4.131773190863796
0,"(1, 2)",pure,c,joint,6.391625313644267,1.0,6.391625313644267
0,"(1, 2, 3)",pure,c,joint,6.398688968496308,1.0,6.398688968496308
0,"(0,)",pure,c,interaction,4.815543485498814,1.0,4.815543485498814
0,"(1,)",pure,c,interaction,4.815065535175407,1.0,4.815065535175407
0,"(2,)",pure,c,interaction,4.787982516222551,1.0,4.787982516222551
0,"(3,)",pure,c,interaction,4.131773190863796,1.0,4.131773190863796
0,"(1, 2)",pure,c,interaction,-3.211422737753691,1.0,-3.211422737753691
0,"(1, 2, 3)",pure,c,interaction,2.1579921848814703,1.0,2.1579921848814703
0,"(0,)",pure,b,individual,2.016607050332228,1.0,2.016607050332228
0,"(1,)",pure,b,individual,2.006135545026823,1.0,2.006135545026823
0,"(2,)",pure,b,individual,2.021027532128486,1.0,2.021027532128486
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,4.0143207205274445,1.0,4.0143207205274445
0,"(1, 2, 3)",pure,b,individual,4.0143207205274445,1.0,4.0143207205274445
0,"(0,)",pure,b,joint,2.016607050332228,1.0,2.016607050332228
0,"(1,)",pure,b,joint,2.006135545026823,1.0,2.006135545026823
0,"(2,)",pure,b,joint,2.021027532128486,1.0,2.021027532128486
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,4.0143207205274445,1.0,4.0143207205274445
0,"(1, 2, 3)",pure,b,joint,4.0143207205274445,1.0,4.0143207205274445
0,"(0,)",pure,b,interaction,2.016607050332228,1.0,2.016607050332228
0,"(1,)",pure,b,interaction,2.006135545026823,1.0,2.006135545026823
0,"(2,)",pure,b,interaction,2.021027532128486,1.0,2.021027532128486
0,"(3,)",pure,b,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,b,interaction,-0.012842356627864149,1.0,-0.012842356627864149
0,"(1, 2, 3)",pure,b,interaction,0.0,1.0,0.0
0,"(0,)",pure,m,individual,2.0241094551576864,1.0,2.0241094551576864
0,"(1,)",pure,m,individual,2.0122147787131843,1.0,2.0122147787131843
0,"(2,)",pure,m,individual,2.555881810082991,1.0,2.555881810082991
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,3.516846866076626,1.0,3.516846866076626
0,"(1, 2, 3)",pure,m,individual,3.516846866076626,1.0,3.516846866076626
0,"(0,)",pure,m,joint,2.0241094551576864,1.0,2.0241094551576864
0,"(1,)",pure,m,joint,2.0122147787131843,1.0,2.0122147787131843
0,"(2,)",pure,m,joint,2.555881810082991,1.0,2.555881810082991
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,3.516846866076626,1.0,3.516846866076626
0,"(1, 2, 3)",pure,m,joint,3.516846866076626,1.0,3.516846866076626
0,"(0,)",pure,m,interaction,2.0241094551576864,1.0,2.0241094551576864
0,"(1,)",pure,m,interaction,2.0122147787131843,1.0,2.0122147787131843
0,"(2,)",pure,m,interaction,2.555881810082991,1.0,2.555881810082991
0,"(3,)",pure,m,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,m,interaction,-1.0512497227195494,1.0,-1.0512497227195494
0,"(1, 2, 3)",pure,m,interaction,4.440892098500626e-16,1.0,4.440892098500626e-16
0,"(0,)",partial,c,individual,2.1140742500642826,1.0,2.1140742500642826
0,"(1,)",partial,c,individual,2.113713950270875,1.0,2.113713950270875
0,"(2,)",partial,c,individual,1.9647222718167776,1.0,1.9647222718167776
0,"(3,)",partial,c,individual,1.2823066821397962,1.0,1.2823066821397962
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0
0,"(0,)",partial,c,joint,2.1140742500642826,1.0,2.1140742500642826
0,"(1,)",partial,c,joint,2.113713950270875,1.0,2.113713950270875
0,"(2,)",partial,c,joint,1.964722271816778,1.0,1.964722271816778
0,"(3,)",partial,c,joint,1.2823066821397962,1.0,1.2823066821397962
0,"(1, 2)",partial,c,joint,3.507299516241923,1.0,3.507299516241923
0,"(1, 2, 3)",partial,c,joint,4.528981318644613,1.0,4.528981318644613
0,"(0,)",partial,c,interaction,2.1140742500642826,1.0,2.1140742500642826
0,"(1,)",partial,c,interaction,2.113713950270875,1.0,2.113713950270875
0,"(2,)",partial,c,interaction,1.9647222718167776,1.0,1.9647222718167776
0,"(3,)",partial,c,interaction,1.2823066821397962,1.0,1.2823066821397962
0,"(1, 2)",partial,c,interaction,-1.301636925477673,1.0,-1.301636925477673
0,"(1, 2, 3)",partial,c,interaction,1.5688651006649827,1.0,1.5688651006649827
0,"(0,)",partial,b,individual,2.861572746156742,1.0,2.861572746156742
0,"(1,)",partial,b,individual,2.8495205339908924,1.0,2.8495205339908924
0,"(2,)",partial,b,individual,2.354380657157713,1.0,2.354380657157713
0,"(3,)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0
0,"(0,)",partial,b,joint,2.861572746156742,1.0,2.861572746156742
0,"(1,)",partial,b,joint,2.8495205339908933,1.0,2.8495205339908933
0,"(2,)",partial,b,joint,2.354380657157713,1.0,2.354380657157713
0,"(3,)",partial,b,joint,0.0,1.0,0.0
0,"(1, 2)",partial,b,joint,5.031593803750281,1.0,5.031593803750281
0,"(1, 2, 3)",partial,b,joint,5.031593803750281,1.0,5.031593803750281
0,"(0,)",partial,b,interaction,2.861572746156742,1.0,2.861572746156742
0,"(1,)",partial,b,interaction,2.8495205339908924,1.0,2.8495205339908924
0,"(2,)",partial,b,interaction,2.354380657157713,1.0,2.354380657157713
0,"(3,)",partial,b,interaction,0.0,1.0,0.0
