game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",pure,c,individual,2.242173412791308,1.0,2.242173412791308
0,"(1,)",pure,c,individual,2.243460421804974,1.0,2.243460421804974
0,"(2,)",pure,c,individual,2.369731698255111,1.0,2.369731698255111
0,"(3,)",pure,c,individual,0.32200463516380473,1.0,0.32200463516380473
0,"(1, 2)",pure,c,individual,4.062706411322486,1.0,4.062706411322486
0,"(1, 2, 3)",pure,c,individual,4.335154132000239,1.0,4.335154132000239
0,"(0,)",pure,c,joint,2.242173412791308,1.0,2.242173412791308
0,"(1,)",pure,c,joint,2.243460421804974,1.0,2.243460421804974
0,"(2,)",pure,c,joint,2.369731698255111,1.0,2.369731698255111
0,"(3,)",pure,c,joint,0.32200463516380473,1.0,0.32200463516380473
0,"(1, 2)",pure,c,joint,4.062706411322486,1.0,4.062706411322486
0,"(1, 2, 3)",pure,c,joint,4.335154132000239,1.0,4.335154132000239
0,"(0,)",pure,c,interaction,2.242173412791308,1.0,2.242173412791308
0,"(1,)",pure,c,interaction,2.243460421804974,1.0,2.243460421804974
0,"(2,)",pure,c,interaction,2.369731698255111,1.0,2.369731698255111
0,"(3,)",pure,c,interaction,0.32200463516380473,1.0,0.32200463516380473
0,"(1, 2)",pure,c,interaction,-0.5504857087375994,1.0,-0.5504857087375994
0,"(1, 2, 3)",pure,c,interaction,0.796688478484437,1.0,0.796688478484437
0,"(0,)",pure,b,individual,1.9701159127452184,1.0,1.9701159127452184
0,"(1,)",pure,b,individual,2.021355785155312,1.0,2.021355785155312
0,"(2,)",pure,b,individual,2.003618975552907,1.0,2.003618975552907
0,"(3,)",pure,b,individual,0.0,1.0,0.0
0,"(1, 2)",pure,b,individual,4.038224864867804,1.0,4.038224864867804
0,"(1, 2, 3)",pure,b,individual,4.038224864867804,1.0,4.038224864867804
0,"(0,)",pure,b,joint,1.9701159127452184,1.0,1.9701159127452184
0,"(1,)",pure,b,joint,2.021355785155312,1.0,2.021355785155312
0,"(2,)",pure,b,joint,2.003618975552907,1.0,2.003618975552907
0,"(3,)",pure,b,joint,0.0,1.0,0.0
0,"(1, 2)",pure,b,joint,4.038224864867804,1.0,4.038224864867804
